,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.003094910591471802
1,KnockoffNet,500,0.021664374140302613
2,KnockoffNet,1000,0.016506189821182942
3,KnockoffNet,5000,0.005674002751031637
4,KnockoffNet,10000,0.001375515818431912
5,KnockoffNet,20000,0.02218019257221458
6,KnockoffNet,25000,0.013239339752407153
7,KnockoffNet,40000,0.13462861072902338
8,KnockoffNet,50000,0.29642365887207706
0,KnockoffNet,250,0.010832187070151307
1,KnockoffNet,500,0.05261348005502063
2,KnockoffNet,1000,0.021320495185694635
3,KnockoffNet,5000,0.001891334250343879
4,KnockoffNet,10000,0.004298486932599725
5,KnockoffNet,20000,0.004642365887207703
6,KnockoffNet,25000,0.002235213204951857
7,KnockoffNet,40000,0.14305364511691884
8,KnockoffNet,50000,0.004470426409903714
