,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.21481227498714212
1,KnockoffNet,500,0.7316989542259558
2,KnockoffNet,1000,0.8803360192010972
3,KnockoffNet,5000,0.6365506600377164
4,KnockoffNet,10000,0.3567632436139208
5,KnockoffNet,20000,0.5470598319903994
6,KnockoffNet,25000,0.4208811932110406
7,KnockoffNet,40000,0.10937767872449854
8,KnockoffNet,50000,0.025372878450197155
0,KnockoffNet,250,0.01251500085719184
1,KnockoffNet,500,0.8649065660894908
2,KnockoffNet,1000,0.6183781930396023
3,KnockoffNet,5000,0.22664152237270702
4,KnockoffNet,10000,0.12000685753471627
5,KnockoffNet,20000,0.5198011314932282
6,KnockoffNet,25000,0.30584604834561974
7,KnockoffNet,40000,0.4733413337905023
8,KnockoffNet,50000,0.04971712669295388
