,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.00016644474034620507
1,KnockoffNet,500,0.0004993342210386152
2,KnockoffNet,1000,0.00033288948069241014
3,KnockoffNet,5000,0.0016644474034620505
4,KnockoffNet,10000,0.005492676431424767
5,KnockoffNet,20000,0.0034953395472703064
6,KnockoffNet,25000,0.010818908122503329
7,KnockoffNet,40000,0.010818908122503329
8,KnockoffNet,50000,0.038115845539280956
0,KnockoffNet,250,0.006158455392809587
1,KnockoffNet,500,0.008655126498002663
2,KnockoffNet,1000,0.002496671105193076
3,KnockoffNet,5000,0.005159786950732357
4,KnockoffNet,10000,0.002330226364846871
5,KnockoffNet,20000,0.0008322237017310253
6,KnockoffNet,25000,0.0021637816245006656
7,KnockoffNet,40000,0.059087882822902796
8,KnockoffNet,50000,0.019307589880159785
