,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0025389302640487473
1,KnockoffNet,500,0.017264725795531483
2,KnockoffNet,1000,0.018111035883547733
3,KnockoffNet,5000,0.002877454299255247
4,KnockoffNet,10000,0.011340555179417738
5,KnockoffNet,20000,0.006093432633716994
6,KnockoffNet,25000,0.006939742721733243
7,KnockoffNet,40000,0.011848341232227487
8,KnockoffNet,50000,0.011848341232227487
0,KnockoffNet,250,0.011848341232227487
1,KnockoffNet,500,0.012694651320243737
2,KnockoffNet,1000,0.02098849018280298
3,KnockoffNet,5000,0.003046716316858497
4,KnockoffNet,10000,0.005585646580907245
5,KnockoffNet,20000,0.01032498307379824
6,KnockoffNet,25000,0.012017603249830738
7,KnockoffNet,40000,0.020819228165199728
8,KnockoffNet,50000,0.033852403520649964
