,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.009817893903404592
1,KnockoffNet,500,0.0011084718923198734
2,KnockoffNet,1000,0.047505938242280284
3,KnockoffNet,5000,0.0014251781472684087
4,KnockoffNet,10000,0.014093428345209817
5,KnockoffNet,20000,0.008392715756136183
6,KnockoffNet,25000,0.06730007917656373
7,KnockoffNet,40000,0.027553444180522565
8,KnockoffNet,50000,0.02660332541567696
0,KnockoffNet,250,0.00015835312747426763
1,KnockoffNet,500,0.00031670625494853525
2,KnockoffNet,1000,0.0006334125098970705
3,KnockoffNet,5000,0.002058590657165479
4,KnockoffNet,10000,0.00332541567695962
5,KnockoffNet,20000,0.047505938242280284
6,KnockoffNet,25000,0.020427553444180523
7,KnockoffNet,40000,0.14014251781472684
8,KnockoffNet,50000,0.08424386381631037
