,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.003816793893129771
1,KnockoffNet,500,0.003816793893129771
2,KnockoffNet,1000,0.035678725522734815
3,KnockoffNet,5000,0.062064387653501495
4,KnockoffNet,10000,0.08446730833056754
5,KnockoffNet,20000,0.12545635579156986
6,KnockoffNet,25000,0.17374709591769
7,KnockoffNet,40000,0.3373713906405576
8,KnockoffNet,50000,0.4918685695320279
0,KnockoffNet,250,0.0023232658479920344
1,KnockoffNet,500,0.0501161632923996
2,KnockoffNet,1000,0.0031530036508463327
3,KnockoffNet,5000,0.03318951211417192
4,KnockoffNet,10000,0.04513773647527381
5,KnockoffNet,20000,0.18370394955194158
6,KnockoffNet,25000,0.0985728509790906
7,KnockoffNet,40000,0.16993030202456025
8,KnockoffNet,50000,0.23846664454032526
