,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0018874399450926561
1,KnockoffNet,500,0.004461221688400824
2,KnockoffNet,1000,0.02934111187371311
3,KnockoffNet,5000,0.0030885380919698007
4,KnockoffNet,10000,0.008579272477693892
5,KnockoffNet,20000,0.016815374056280027
6,KnockoffNet,25000,0.020761839396019218
7,KnockoffNet,40000,0.02144818119423473
8,KnockoffNet,50000,0.040150995195607414
0,KnockoffNet,250,0.00017158544955387783
1,KnockoffNet,500,0.04375428963623885
2,KnockoffNet,1000,0.017330130404941663
3,KnockoffNet,5000,0.08956760466712423
4,KnockoffNet,10000,0.043239533287577216
5,KnockoffNet,20000,0.005662319835277968
6,KnockoffNet,25000,0.009608785175017159
7,KnockoffNet,40000,0.0866506520247083
8,KnockoffNet,50000,0.03260123541523679
