,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.01699192462987887
1,KnockoffNet,500,0.05635935397039031
2,KnockoffNet,1000,0.01278600269179004
3,KnockoffNet,5000,0.0
4,KnockoffNet,10000,0.0
5,KnockoffNet,20000,0.02759084791386272
6,KnockoffNet,25000,0.005720053835800807
7,KnockoffNet,40000,0.012113055181695828
8,KnockoffNet,50000,0.04054508748317631
0,KnockoffNet,250,0.048788694481830416
1,KnockoffNet,500,0.00016823687752355316
2,KnockoffNet,1000,0.01547779273216689
3,KnockoffNet,5000,0.0018506056527590848
4,KnockoffNet,10000,0.0033647375504710633
5,KnockoffNet,20000,0.003028263795423957
6,KnockoffNet,25000,0.004205921938088829
7,KnockoffNet,40000,0.020524899057873486
8,KnockoffNet,50000,0.24478465679676986
