,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.018254898676938535
1,KnockoffNet,500,0.030648132641098644
2,KnockoffNet,1000,0.011053424886953609
3,KnockoffNet,5000,0.0008373806732540613
4,KnockoffNet,10000,0.0023446658851113715
5,KnockoffNet,20000,0.03985932004689332
6,KnockoffNet,25000,0.0028470942890638086
7,KnockoffNet,40000,0.022274325908558032
8,KnockoffNet,50000,0.05124769720314855
0,KnockoffNet,250,0.002679618154412996
1,KnockoffNet,500,0.03115056104505108
2,KnockoffNet,1000,0.014402947579969854
3,KnockoffNet,5000,0.0008373806732540613
4,KnockoffNet,10000,0.0005024284039524368
5,KnockoffNet,20000,0.014402947579969854
6,KnockoffNet,25000,0.012058281694858482
7,KnockoffNet,40000,0.0033495226930162453
8,KnockoffNet,50000,0.01858985094624016
