,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.000164446637066272
1,KnockoffNet,500,0.026640355204736062
2,KnockoffNet,1000,0.04489393191909225
3,KnockoffNet,5000,0.14898865318204244
4,KnockoffNet,10000,0.14964643973030753
5,KnockoffNet,20000,0.17710902812037493
6,KnockoffNet,25000,0.20753165597763526
7,KnockoffNet,40000,0.33300444005920077
8,KnockoffNet,50000,0.1192238118730472
0,KnockoffNet,250,0.00986679822397632
1,KnockoffNet,500,0.003946719289590528
2,KnockoffNet,1000,0.000164446637066272
3,KnockoffNet,5000,0.11429041276105904
4,KnockoffNet,10000,0.022035849366880446
5,KnockoffNet,20000,0.13484624239434304
6,KnockoffNet,25000,0.15688209176122347
7,KnockoffNet,40000,0.4515704653839829
8,KnockoffNet,50000,0.3616181549087321
