query_budget,test_accuracy,watermark_accuracy,is_stolen,verification_confidence,p_value,threshold,fidelity,watermark_retention,test_acc_gap,kl_divergence,detectability_score,attack_time,stolen_model_size_params,stolen_model_size_mb
50,0.09780000150203705,0.13636364042758942,False,0.0,0.37995906158809667,0.2772727340459824,0.09778894472361808,0.3,0.40964822471141815,0.8949310183525085,0.34666332153129814,5.021264314651489,552874,2.1090469360351562
