,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.028727770177838577
1,KnockoffNet,500,0.001880984952120383
2,KnockoffNet,1000,0.004616963064295486
3,KnockoffNet,5000,0.026846785225718196
4,KnockoffNet,10000,0.14466484268125854
5,KnockoffNet,20000,0.10413816689466485
6,KnockoffNet,25000,0.20160738714090287
7,KnockoffNet,40000,0.050102599179206564
8,KnockoffNet,50000,0.06070451436388509
0,KnockoffNet,250,0.02017783857729138
1,KnockoffNet,500,0.006839945280437756
2,KnockoffNet,1000,0.004103967168262654
3,KnockoffNet,5000,0.015389876880984952
4,KnockoffNet,10000,0.08806429548563612
5,KnockoffNet,20000,0.06395348837209303
6,KnockoffNet,25000,0.13337893296853626
7,KnockoffNet,40000,0.04001367989056088
8,KnockoffNet,50000,0.09507523939808482
