,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.005382674516400336
1,KnockoffNet,500,0.0031959629941127
2,KnockoffNet,1000,0.012111017661900756
3,KnockoffNet,5000,0.011101766190075694
4,KnockoffNet,10000,0.09739276703111859
5,KnockoffNet,20000,0.06980656013456686
6,KnockoffNet,25000,0.48696383515559294
7,KnockoffNet,40000,0.07283431455004205
8,KnockoffNet,50000,0.4053826745164003
0,KnockoffNet,250,0.010428931875525653
1,KnockoffNet,500,0.002523128679562658
2,KnockoffNet,1000,0.0063919259882254
3,KnockoffNet,5000,0.02657695542472666
4,KnockoffNet,10000,0.027249789739276702
5,KnockoffNet,20000,0.054499579478553405
6,KnockoffNet,25000,0.07064760302775441
7,KnockoffNet,40000,0.009419680403700588
8,KnockoffNet,50000,0.18973927670311186
