,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.12394572790612395
1,KnockoffNet,500,0.0033003300330033004
2,KnockoffNet,1000,0.0003667033370003667
3,KnockoffNet,5000,0.0009167583425009168
4,KnockoffNet,10000,0.004033736707004034
5,KnockoffNet,20000,0.007884121745507884
6,KnockoffNet,25000,0.0034836817015034835
7,KnockoffNet,40000,0.002566923359002567
8,KnockoffNet,50000,0.010817748441510818
0,KnockoffNet,250,0.028052805280528052
1,KnockoffNet,500,0.0016501650165016502
2,KnockoffNet,1000,0.0011001100110011
3,KnockoffNet,5000,0.0018335166850018336
4,KnockoffNet,10000,0.002016868353502017
5,KnockoffNet,20000,0.011367803447011368
6,KnockoffNet,25000,0.0049504950495049506
7,KnockoffNet,40000,0.004217088375504217
8,KnockoffNet,50000,0.0014668133480014668
