,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.00014634860237084735
1,KnockoffNet,500,0.0014634860237084735
2,KnockoffNet,1000,0.0002926972047416947
3,KnockoffNet,5000,0.06849114590955656
4,KnockoffNet,10000,0.02283038196985219
5,KnockoffNet,20000,0.009073613346992537
6,KnockoffNet,25000,0.0008780916142250841
7,KnockoffNet,40000,0.05722230352700132
8,KnockoffNet,50000,0.027659885848090152
0,KnockoffNet,250,0.0
1,KnockoffNet,500,0.0002926972047416947
2,KnockoffNet,1000,0.00014634860237084735
3,KnockoffNet,5000,0.0002926972047416947
4,KnockoffNet,10000,0.00043904580711254205
5,KnockoffNet,20000,0.0007317430118542368
6,KnockoffNet,25000,0.014781208839455584
7,KnockoffNet,40000,0.2326942777696473
8,KnockoffNet,50000,0.13654324601200057
