,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0005075283369988157
1,KnockoffNet,500,0.004398578920656403
2,KnockoffNet,1000,0.0013534088986635088
3,KnockoffNet,5000,0.027914058534934866
4,KnockoffNet,10000,0.011673151750972763
5,KnockoffNet,20000,0.08830993063779394
6,KnockoffNet,25000,0.019793605142953814
7,KnockoffNet,40000,0.036542040263914735
8,KnockoffNet,50000,0.11081035357807477
0,KnockoffNet,250,0.0018609372356623245
1,KnockoffNet,500,0.0021992894603282014
2,KnockoffNet,1000,0.0
3,KnockoffNet,5000,0.016240906783962103
4,KnockoffNet,10000,0.004736931145322281
5,KnockoffNet,20000,0.004060226695990526
6,KnockoffNet,25000,0.006597868380984605
7,KnockoffNet,40000,0.07359160886482828
8,KnockoffNet,50000,0.11520893249873118
