,query_budget,test_accuracy,watermark_accuracy,verification_confidence,p_value,threshold,fidelity,watermark_retention,test_acc_gap,kl_divergence,detectability_score,attack_time,stolen_model_size_params,stolen_model_size_mb
count,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mean,50.0,0.011500000022351742,0.0,0.0,1.0,0.2907142984867096,0.029849246231155778,0.0,0.14190955366939306,0.9248412847518921,0.26339698314541327,4.814977169036865,564484.0,2.1533355712890625
std,,,,,,,,,,,,,,
min,50.0,0.011500000022351742,0.0,0.0,1.0,0.2907142984867096,0.029849246231155778,0.0,0.14190955366939306,0.9248412847518921,0.26339698314541327,4.814977169036865,564484.0,2.1533355712890625
25%,50.0,0.011500000022351742,0.0,0.0,1.0,0.2907142984867096,0.029849246231155778,0.0,0.14190955366939306,0.9248412847518921,0.26339698314541327,4.814977169036865,564484.0,2.1533355712890625
50%,50.0,0.011500000022351742,0.0,0.0,1.0,0.2907142984867096,0.029849246231155778,0.0,0.14190955366939306,0.9248412847518921,0.26339698314541327,4.814977169036865,564484.0,2.1533355712890625
75%,50.0,0.011500000022351742,0.0,0.0,1.0,0.2907142984867096,0.029849246231155778,0.0,0.14190955366939306,0.9248412847518921,0.26339698314541327,4.814977169036865,564484.0,2.1533355712890625
max,50.0,0.011500000022351742,0.0,0.0,1.0,0.2907142984867096,0.029849246231155778,0.0,0.14190955366939306,0.9248412847518921,0.26339698314541327,4.814977169036865,564484.0,2.1533355712890625
median,50.0,0.011500000022351742,0.0,0.0,1.0,0.2907142984867096,0.029849246231155778,0.0,0.14190955366939306,0.9248412847518921,0.26339698314541327,4.814977169036865,564484.0,2.1533355712890625
