,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.003922906361930752
1,KnockoffNet,500,0.011427596793450453
2,KnockoffNet,1000,0.0035817840695889476
3,KnockoffNet,5000,0.00017056114617090227
4,KnockoffNet,10000,0.005457956677468873
5,KnockoffNet,20000,0.0020467337540508272
6,KnockoffNet,25000,0.0034112229234180454
7,KnockoffNet,40000,0.0011939280231963159
8,KnockoffNet,50000,0.0010233668770254136
0,KnockoffNet,250,0.009892546477912332
1,KnockoffNet,500,0.00528739553129797
2,KnockoffNet,1000,0.00034112229234180454
3,KnockoffNet,5000,0.007675251577690602
4,KnockoffNet,10000,0.0006822445846836091
5,KnockoffNet,20000,0.003240661777247143
6,KnockoffNet,25000,0.0013644891693672181
7,KnockoffNet,40000,0.00034112229234180454
8,KnockoffNet,50000,0.0010233668770254136
