,query_budget,test_accuracy,watermark_accuracy,verification_confidence,p_value,threshold,fidelity,watermark_retention,test_acc_gap,kl_divergence,detectability_score,attack_time,stolen_model_size_params,stolen_model_size_mb
count,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mean,50.0,0.12120000272989273,0.0833333358168602,0.0,0.7075230420514673,0.23750000000000002,0.13236180904522613,0.22222222884496054,0.39708544313907623,1.0449551343917847,0.3184578432898026,5.429941892623901,552874.0,2.1090469360351562
std,,,,,,,,,,,,,,
min,50.0,0.12120000272989273,0.0833333358168602,0.0,0.7075230420514673,0.23750000000000002,0.13236180904522613,0.22222222884496054,0.39708544313907623,1.0449551343917847,0.3184578432898026,5.429941892623901,552874.0,2.1090469360351562
25%,50.0,0.12120000272989273,0.0833333358168602,0.0,0.7075230420514673,0.23750000000000002,0.13236180904522613,0.22222222884496054,0.39708544313907623,1.0449551343917847,0.3184578432898026,5.429941892623901,552874.0,2.1090469360351562
50%,50.0,0.12120000272989273,0.0833333358168602,0.0,0.7075230420514673,0.23750000000000002,0.13236180904522613,0.22222222884496054,0.39708544313907623,1.0449551343917847,0.3184578432898026,5.429941892623901,552874.0,2.1090469360351562
75%,50.0,0.12120000272989273,0.0833333358168602,0.0,0.7075230420514673,0.23750000000000002,0.13236180904522613,0.22222222884496054,0.39708544313907623,1.0449551343917847,0.3184578432898026,5.429941892623901,552874.0,2.1090469360351562
max,50.0,0.12120000272989273,0.0833333358168602,0.0,0.7075230420514673,0.23750000000000002,0.13236180904522613,0.22222222884496054,0.39708544313907623,1.0449551343917847,0.3184578432898026,5.429941892623901,552874.0,2.1090469360351562
median,50.0,0.12120000272989273,0.0833333358168602,0.0,0.7075230420514673,0.23750000000000002,0.13236180904522613,0.22222222884496054,0.39708544313907623,1.0449551343917847,0.3184578432898026,5.429941892623901,552874.0,2.1090469360351562
