,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.031239614489863742
1,KnockoffNet,500,0.0
2,KnockoffNet,1000,0.0
3,KnockoffNet,5000,0.005151213027583915
4,KnockoffNet,10000,0.03788634097706879
5,KnockoffNet,20000,0.013293452974410104
6,KnockoffNet,25000,0.012296444001329345
7,KnockoffNet,40000,0.008308408109006314
8,KnockoffNet,50000,0.09322033898305085
0,KnockoffNet,250,0.015952143569292122
1,KnockoffNet,500,0.0
2,KnockoffNet,1000,0.010136257892987704
3,KnockoffNet,5000,0.02725157859754071
4,KnockoffNet,10000,0.03356596876038551
5,KnockoffNet,20000,0.024426719840478565
6,KnockoffNet,25000,0.009637753406447324
7,KnockoffNet,40000,0.04469923562645397
8,KnockoffNet,50000,0.20073113991359257
