,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.8403755868544601
1,KnockoffNet,500,0.6951710261569416
2,KnockoffNet,1000,0.8284708249496981
3,KnockoffNet,5000,0.789570757880617
4,KnockoffNet,10000,0.5140845070422535
5,KnockoffNet,20000,0.7396042924211939
6,KnockoffNet,25000,0.5960764587525151
7,KnockoffNet,40000,0.5348759221998659
8,KnockoffNet,50000,0.6864520456069751
0,KnockoffNet,250,0.5662307176391683
1,KnockoffNet,500,0.7935949027498324
2,KnockoffNet,1000,0.7605633802816901
3,KnockoffNet,5000,0.6116700201207244
4,KnockoffNet,10000,0.6752179745137492
5,KnockoffNet,20000,0.6886317907444668
6,KnockoffNet,25000,0.46344735077129445
7,KnockoffNet,40000,0.5249832327297116
8,KnockoffNet,50000,0.7263581488933601
