,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0004781638508128785
1,KnockoffNet,500,0.0
2,KnockoffNet,1000,0.0
3,KnockoffNet,5000,0.000318775900541919
4,KnockoffNet,10000,0.0028689831048772712
5,KnockoffNet,20000,0.0
6,KnockoffNet,25000,0.0007969397513547976
7,KnockoffNet,40000,0.0011157156518967167
8,KnockoffNet,50000,0.0007969397513547976
0,KnockoffNet,250,0.000637551801083838
1,KnockoffNet,500,0.0
2,KnockoffNet,1000,0.0001593879502709595
3,KnockoffNet,5000,0.0027095951546063117
4,KnockoffNet,10000,0.0001593879502709595
5,KnockoffNet,20000,0.07156518967166083
6,KnockoffNet,25000,0.005259802358941664
7,KnockoffNet,40000,0.035702900860694935
8,KnockoffNet,50000,0.041281479120178516
