,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.06493955094991365
1,KnockoffNet,500,0.007944732297063902
2,KnockoffNet,1000,0.004317789291882556
3,KnockoffNet,5000,0.014507772020725389
4,KnockoffNet,10000,0.06373056994818653
5,KnockoffNet,20000,0.016753022452504318
6,KnockoffNet,25000,0.027461139896373058
7,KnockoffNet,40000,0.030397236614853194
8,KnockoffNet,50000,0.04455958549222798
0,KnockoffNet,250,0.026597582037996545
1,KnockoffNet,500,0.0058721934369602765
2,KnockoffNet,1000,0.02089810017271157
3,KnockoffNet,5000,0.0015544041450777201
4,KnockoffNet,10000,0.011744386873920553
5,KnockoffNet,20000,0.06476683937823834
6,KnockoffNet,25000,0.057167530224525046
7,KnockoffNet,40000,0.0385146804835924
8,KnockoffNet,50000,0.010880829015544042
