,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.002053388090349076
1,KnockoffNet,500,0.0016800448011946986
2,KnockoffNet,1000,0.0052268060481612845
3,KnockoffNet,5000,0.04834795594549188
4,KnockoffNet,10000,0.0397610602949412
5,KnockoffNet,20000,0.029680791487773008
6,KnockoffNet,25000,0.009146910584282247
7,KnockoffNet,40000,0.20944558521560575
8,KnockoffNet,50000,0.053014747059921596
0,KnockoffNet,250,0.03136083628896771
1,KnockoffNet,500,0.014747059921597909
2,KnockoffNet,1000,0.010640283740899757
3,KnockoffNet,5000,0.014000373343289154
4,KnockoffNet,10000,0.007466865783087549
5,KnockoffNet,20000,0.09706925518013813
6,KnockoffNet,25000,0.05152137390330409
7,KnockoffNet,40000,0.015867089789061043
8,KnockoffNet,50000,0.04274780660817622
