,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.009509755697655354
1,KnockoffNet,500,0.013772749631087064
2,KnockoffNet,1000,0.008198065256599442
3,KnockoffNet,5000,0.01688801442859485
4,KnockoffNet,10000,0.02000327922610264
5,KnockoffNet,20000,0.021970814887686506
6,KnockoffNet,25000,0.011641252664371209
7,KnockoffNet,40000,0.013608788325955074
8,KnockoffNet,50000,0.03689129365469749
0,KnockoffNet,250,0.0016396130513198885
1,KnockoffNet,500,0.0027873421872438102
2,KnockoffNet,1000,0.006558452205279554
3,KnockoffNet,5000,0.005082800459091655
4,KnockoffNet,10000,0.01836366617478275
5,KnockoffNet,20000,0.023610427939006393
6,KnockoffNet,25000,0.01426463354648303
7,KnockoffNet,40000,0.01705197573372684
8,KnockoffNet,50000,0.035251680603377605
