,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.07370212765957447
1,KnockoffNet,500,0.045276595744680855
2,KnockoffNet,1000,0.020085106382978724
3,KnockoffNet,5000,0.04221276595744681
4,KnockoffNet,10000,0.04170212765957447
5,KnockoffNet,20000,0.02229787234042553
6,KnockoffNet,25000,0.06485106382978724
7,KnockoffNet,40000,0.13004255319148936
8,KnockoffNet,50000,0.06519148936170213
0,KnockoffNet,250,0.041191489361702124
1,KnockoffNet,500,0.019914893617021277
2,KnockoffNet,1000,0.054638297872340424
3,KnockoffNet,5000,0.04834042553191489
4,KnockoffNet,10000,0.06195744680851064
5,KnockoffNet,20000,0.4098723404255319
6,KnockoffNet,25000,0.04834042553191489
7,KnockoffNet,40000,0.10008510638297873
8,KnockoffNet,50000,0.11046808510638298
