,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.018842754710688678
1,KnockoffNet,500,0.001167250291812573
2,KnockoffNet,1000,0.0030015007503751876
3,KnockoffNet,5000,0.0010005002501250625
4,KnockoffNet,10000,0.013340003335000834
5,KnockoffNet,20000,0.010505252626313157
6,KnockoffNet,25000,0.0005002501250625312
7,KnockoffNet,40000,0.00416875104218776
8,KnockoffNet,50000,0.008170752042688011
0,KnockoffNet,250,0.0975487743871936
1,KnockoffNet,500,0.04335501083875271
2,KnockoffNet,1000,0.018175754543938636
3,KnockoffNet,5000,0.00416875104218776
4,KnockoffNet,10000,0.0025012506253126563
5,KnockoffNet,20000,0.0026680006670001667
6,KnockoffNet,25000,0.006836751709187927
7,KnockoffNet,40000,0.007170251792562948
8,KnockoffNet,50000,0.00383525095881274
