,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.00016463615409944023
1,KnockoffNet,500,0.0
2,KnockoffNet,1000,0.0011524530786960817
3,KnockoffNet,5000,0.004939084622983207
4,KnockoffNet,10000,0.10372077708264735
5,KnockoffNet,20000,0.010372077708264735
6,KnockoffNet,25000,0.04395785314455054
7,KnockoffNet,40000,0.0834705301284162
8,KnockoffNet,50000,0.03457359236088245
0,KnockoffNet,250,0.0006585446163977609
1,KnockoffNet,500,0.00016463615409944023
2,KnockoffNet,1000,0.0
3,KnockoffNet,5000,0.017122160026341784
4,KnockoffNet,10000,0.22439907803753703
5,KnockoffNet,20000,0.11590385248600593
6,KnockoffNet,25000,0.03687849851827461
7,KnockoffNet,40000,0.0143233454066513
8,KnockoffNet,50000,0.09252551860388541
