,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.01271617497456765
1,KnockoffNet,500,0.004747371990505256
2,KnockoffNet,1000,0.00169548999660902
3,KnockoffNet,5000,0.04764326890471346
4,KnockoffNet,10000,0.021363173957273652
5,KnockoffNet,20000,0.010681586978636826
6,KnockoffNet,25000,0.02221091895557816
7,KnockoffNet,40000,0.024415055951169887
8,KnockoffNet,50000,0.04798236690403527
0,KnockoffNet,250,0.0054255679891488644
1,KnockoffNet,500,0.003899626992200746
2,KnockoffNet,1000,0.014242115971515769
3,KnockoffNet,5000,0.004577822990844354
4,KnockoffNet,10000,0.05323838589352323
5,KnockoffNet,20000,0.019498134961003732
6,KnockoffNet,25000,0.030349270939301457
7,KnockoffNet,40000,0.02797558494404883
8,KnockoffNet,50000,0.012885723974228552
