,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.23881568244672197
1,KnockoffNet,500,0.1143647307629738
2,KnockoffNet,1000,0.010411582885960632
3,KnockoffNet,5000,0.005531153408166585
4,KnockoffNet,10000,0.05124450951683748
5,KnockoffNet,20000,0.022938018545632016
6,KnockoffNet,25000,0.1426712217341793
7,KnockoffNet,40000,0.21408817309256548
8,KnockoffNet,50000,0.027005043110460387
0,KnockoffNet,250,0.15031722791605662
1,KnockoffNet,500,0.15942736294127216
2,KnockoffNet,1000,0.02440214738897023
3,KnockoffNet,5000,0.013339840572637058
4,KnockoffNet,10000,0.08638360175695461
5,KnockoffNet,20000,0.026028957214901578
6,KnockoffNet,25000,0.026679681145274116
7,KnockoffNet,40000,0.04083292663087685
8,KnockoffNet,50000,0.18919798275581584
