,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.1666383268151675
1,KnockoffNet,500,0.08144873320863799
2,KnockoffNet,1000,0.020744771297398403
3,KnockoffNet,5000,0.04199965992178201
4,KnockoffNet,10000,0.008161877231763306
5,KnockoffNet,20000,0.024825709913280054
6,KnockoffNet,25000,0.04506036388369325
7,KnockoffNet,40000,0.11511647678966162
8,KnockoffNet,50000,0.030437000510117326
0,KnockoffNet,250,0.012752933174630166
1,KnockoffNet,500,0.054582553987417105
2,KnockoffNet,1000,0.06801564359802754
3,KnockoffNet,5000,0.0283965312021765
4,KnockoffNet,10000,0.021254888624383607
5,KnockoffNet,20000,0.03417786090800884
6,KnockoffNet,25000,0.010372385648699202
7,KnockoffNet,40000,0.04301989457575242
8,KnockoffNet,50000,0.051351810916510796
