,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.06251039068994181
1,KnockoffNet,500,0.0008312551953449709
2,KnockoffNet,1000,0.0023275145469659184
3,KnockoffNet,5000,0.0016625103906899418
4,KnockoffNet,10000,0.3122194513715711
5,KnockoffNet,20000,0.29925187032418954
6,KnockoffNet,25000,0.0457190357439734
7,KnockoffNet,40000,0.22759767248545304
8,KnockoffNet,50000,0.3481296758104738
0,KnockoffNet,250,0.0014962593516209476
1,KnockoffNet,500,0.00033250207813798836
2,KnockoffNet,1000,0.0004987531172069825
3,KnockoffNet,5000,0.0033250207813798837
4,KnockoffNet,10000,0.0016625103906899418
5,KnockoffNet,20000,0.00515378221113882
6,KnockoffNet,25000,0.024438902743142144
7,KnockoffNet,40000,0.3453034081463009
8,KnockoffNet,50000,0.07747298420615129
