,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.008068499917668368
1,KnockoffNet,500,0.022394203853120367
2,KnockoffNet,1000,0.06882924419561996
3,KnockoffNet,5000,0.06882924419561996
4,KnockoffNet,10000,0.03145068335254405
5,KnockoffNet,20000,0.03474394862506175
6,KnockoffNet,25000,0.09303474394862506
7,KnockoffNet,40000,0.5101267907129919
8,KnockoffNet,50000,0.4342170261814589
0,KnockoffNet,250,0.0013173061090070806
1,KnockoffNet,500,0.010209122344804873
2,KnockoffNet,1000,0.06965256051374938
3,KnockoffNet,5000,0.0992919479664087
4,KnockoffNet,10000,0.16845051868928043
5,KnockoffNet,20000,0.5503046270377079
6,KnockoffNet,25000,0.568746912563807
7,KnockoffNet,40000,0.33344310884241724
8,KnockoffNet,50000,0.409682199901202
