,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.038275862068965515
1,KnockoffNet,500,0.017413793103448275
2,KnockoffNet,1000,0.03396551724137931
3,KnockoffNet,5000,0.1463793103448276
4,KnockoffNet,10000,0.09051724137931035
5,KnockoffNet,20000,0.05120689655172414
6,KnockoffNet,25000,0.02379310344827586
7,KnockoffNet,40000,0.06465517241379311
8,KnockoffNet,50000,0.05931034482758621
0,KnockoffNet,250,0.01396551724137931
1,KnockoffNet,500,0.018448275862068965
2,KnockoffNet,1000,0.04982758620689655
3,KnockoffNet,5000,0.09
4,KnockoffNet,10000,0.04068965517241379
5,KnockoffNet,20000,0.06827586206896552
6,KnockoffNet,25000,0.31603448275862067
7,KnockoffNet,40000,0.008275862068965517
8,KnockoffNet,50000,0.04448275862068966
