,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.7742368332774237
1,KnockoffNet,500,0.32203958403220395
2,KnockoffNet,1000,0.7044615900704462
3,KnockoffNet,5000,0.7063066085206307
4,KnockoffNet,10000,0.5340489768534049
5,KnockoffNet,20000,0.6494464944649446
6,KnockoffNet,25000,0.7354914458235492
7,KnockoffNet,40000,0.6494464944649446
8,KnockoffNet,50000,0.699429721569943
0,KnockoffNet,250,0.5939282120093928
1,KnockoffNet,500,0.7735659174773566
2,KnockoffNet,1000,0.1819859107681986
3,KnockoffNet,5000,0.5311975847031197
4,KnockoffNet,10000,0.7103321033210332
5,KnockoffNet,20000,0.7378396511237839
6,KnockoffNet,25000,0.6870177792687018
7,KnockoffNet,40000,0.5870513250587052
8,KnockoffNet,50000,0.514089231801409
