,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0
1,KnockoffNet,500,0.011672473867595819
2,KnockoffNet,1000,0.09198606271777003
3,KnockoffNet,5000,0.01794425087108014
4,KnockoffNet,10000,0.024738675958188152
5,KnockoffNet,20000,0.019337979094076654
6,KnockoffNet,25000,0.04337979094076655
7,KnockoffNet,40000,0.055226480836236935
8,KnockoffNet,50000,0.09442508710801394
0,KnockoffNet,250,0.0132404181184669
1,KnockoffNet,500,0.03240418118466899
2,KnockoffNet,1000,0.0078397212543554
3,KnockoffNet,5000,0.030662020905923345
4,KnockoffNet,10000,0.013763066202090592
5,KnockoffNet,20000,0.06689895470383275
6,KnockoffNet,25000,0.03536585365853658
7,KnockoffNet,40000,0.06184668989547038
8,KnockoffNet,50000,0.14198606271777003
