,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.00014602803738317756
1,KnockoffNet,500,0.028621495327102803
2,KnockoffNet,1000,0.003942757009345794
3,KnockoffNet,5000,0.02044392523364486
4,KnockoffNet,10000,0.038259345794392524
5,KnockoffNet,20000,0.008761682242990653
6,KnockoffNet,25000,0.038989485981308414
7,KnockoffNet,40000,0.009637850467289719
8,KnockoffNet,50000,0.015917056074766355
0,KnockoffNet,250,0.0
1,KnockoffNet,500,0.006133177570093458
2,KnockoffNet,1000,0.019567757009345793
3,KnockoffNet,5000,0.009053738317757009
4,KnockoffNet,10000,0.00540303738317757
5,KnockoffNet,20000,0.028621495327102803
6,KnockoffNet,25000,0.017523364485981307
7,KnockoffNet,40000,0.01080607476635514
8,KnockoffNet,50000,0.027891355140186917
